"","year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
"5468",2012,136,19,25.33,0.81,0.63,0.17,0,0
"5469",2012,136,20,24.89,0.8412,0.59,0.18,0,0
"5470",2012,136,21,24.49,0.8669,0.53,0.18,0,0
"5471",2012,136,22,24.08,0.8856,0.54,0.13,0,0
"5472",2012,136,23,23.76,0.8962,0.53,0.09,0,0
"5473",2012,137,0,23.45,0.9062,0.53,0.07,0,0
"5474",2012,137,1,23.03,0.9212,0.56,0.06,0,0
"5475",2012,137,2,22.53,0.9431,0.62,0.06,0,0
"5476",2012,137,3,22.07,0.9619,0.65,0.06,0,0
"5477",2012,137,4,21.77,0.9706,0.69,0.06,0,0
"5478",2012,137,5,21.54,0.9762,0.76,0.08,0,0
"5479",2012,137,6,22.56,0.9462,1.1,0.11,5.16958732444356,58.3679126755564
"5480",2012,137,7,23.7,0.895,1.58,0.16,5.70712080573736,93.0203791942626
"5481",2012,137,8,25.27,0.7969,1.71,0.48,7.31982454354763,129.742675456452
"5482",2012,137,9,26.48,0.6944,1.6,0.57,13.7580636513756,252.504436348624
"5483",2012,137,10,27.2,0.6462,1.24,0.77,21.0818408390994,393.633159160901
"5484",2012,137,11,27.4,0.6375,1.15,0.82,27.579753526204,519.267746473796
"5485",2012,137,12,27.19,0.6481,1.41,0.91,31.9895492337499,603.81045076625
"5486",2012,137,13,26.92,0.6681,1.79,0.85,34.2201573829057,644.292342617094
"5487",2012,137,14,26.78,0.6856,1.93,0.66,34.8332158074196,650.39428419258
"5488",2012,137,15,26.73,0.6944,1.77,0.5,30.8870175988186,566.875482401181
"5489",2012,137,16,26.62,0.7006,1.46,0.43,18.9339461526432,335.601053847357
"5490",2012,137,17,26.22,0.735,0.95,0.39,9.16382290374531,149.361177096255
"5491",2012,137,18,25.3,0.7969,0.44,0.5,4.43650872057598,50.090991279424
"5492",2012,137,19,24.26,0.8238,0.38,0.34,0,0
"5493",2012,137,20,23.52,0.8644,0.61,0.4,0,0
"5494",2012,137,21,22.9,0.905,0.75,0.45,0,0
"5495",2012,137,22,22.48,0.9294,0.83,0.44,0,0
"5496",2012,137,23,22.15,0.9431,0.78,0.47,0,0
"5497",2012,138,0,21.81,0.9525,0.73,0.52,0,0
"5498",2012,138,1,21.55,0.9562,0.67,0.54,0,0
"5499",2012,138,2,21.58,0.9519,0.61,0.48,0,0
"5500",2012,138,3,21.76,0.9425,0.56,0.42,0,0
"5501",2012,138,4,21.94,0.9362,0.47,0.37,0,0
"5502",2012,138,5,21.76,0.9506,0.44,0.35,4.0375,0
"5503",2012,138,6,22.09,0.9656,0.51,0.32,5.46132255089918,62.1136774491008
"5504",2012,138,7,22.75,0.9462,1.28,0.15,17.2123895823822,280.797610417618
"5505",2012,138,8,24.1,0.8975,2.03,0.18,26.9068792975166,477.058120702483
"5506",2012,138,9,25.53,0.8169,3.08,0.27,36.2803325488622,665.947167451138
"5507",2012,138,10,26.9,0.7119,4.24,0.33,55.347334831262,1033.50266516874
"5508",2012,138,11,27.68,0.6475,4.82,0.49,65.15345466446,1226.76154533554
"5509",2012,138,12,28.08,0.6112,4.94,0.49,70.5259010321788,1331.25159896782
"5510",2012,138,13,28.27,0.6025,4.89,0.5,69.0864959602454,1300.81600403975
"5511",2012,138,14,28.14,0.6175,4.62,0.35,63.0229429755037,1176.8295570245
"5512",2012,138,15,27.85,0.6388,4.11,0.27,51.5451677409998,946.142332259
"5513",2012,138,16,27.48,0.6631,3.46,0.16,36.3848717773384,645.102628222662
"5514",2012,138,17,27.01,0.7,2.67,0.1,19.9125647878329,324.847435212167
"5515",2012,138,18,25.8,0.7775,1.47,0.08,7.52219898520075,85.5528010147992
"5516",2012,138,19,24.22,0.8294,1.14,0.06,0,0
"5517",2012,138,20,23.66,0.8606,1.08,0.06,0,0
"5518",2012,138,21,23.24,0.8869,1.01,0.06,0,0
"5519",2012,138,22,22.89,0.9081,0.96,0.06,0,0
"5520",2012,138,23,22.51,0.9281,0.9,0.06,0,0
"5521",2012,139,0,22.17,0.9444,0.84,0.06,0,0
"5522",2012,139,1,21.87,0.9569,0.8,0.07,0,0
"5523",2012,139,2,21.6,0.9656,0.77,0.08,0,0
"5524",2012,139,3,21.4,0.9681,0.75,0.08,0,0
"5525",2012,139,4,21.3,0.9638,0.73,0.08,0,0
"5526",2012,139,5,21.23,0.9581,0.68,0.07,5.2275,0
"5527",2012,139,6,22.21,0.9331,0.72,0.07,14.5050273985546,166.119972601445
"5528",2012,139,7,24.09,0.8375,0.7,0.1,32.0567700989678,523.418229901032
"5529",2012,139,8,26.22,0.7256,0.82,0.14,52.2660502404778,926.933949759522
"5530",2012,139,9,27.74,0.6519,1.08,0.3,68.2357040910916,1252.66429590891
"5531",2012,139,10,28.9,0.6044,1.32,0.54,80.8078135031713,1509.03218649683
"5532",2012,139,11,29.76,0.5662,1.61,0.58,77.1677263542746,1453.04477364573
"5533",2012,139,12,30.16,0.545,1.98,0.61,80.9188992707295,1527.49360072927
"5534",2012,139,13,30.14,0.5431,2.3,0.6,68.6483064887492,1292.62669351125
"5535",2012,139,14,30.23,0.5425,2.5,0.47,68.9851776150496,1288.25232238495
"5536",2012,139,15,30.12,0.5444,2.51,0.35,52.5994529798704,965.61554702013
"5537",2012,139,16,29.69,0.5562,2.43,0.24,36.8176213282532,652.957378671747
"5538",2012,139,17,28.9,0.5938,2.15,0.12,19.952702735662,325.784797264338
"5539",2012,139,18,27.22,0.7081,1.3,0.15,7.68595804742236,88.0240419525776
"5540",2012,139,19,24.79,0.7738,1.02,0.11,0,0
"5541",2012,139,20,23.86,0.8219,1.05,0.13,0,0
"5542",2012,139,21,23.09,0.875,1,0.13,0,0
"5543",2012,139,22,22.5,0.9112,0.93,0.13,0,0
"5544",2012,139,23,22.01,0.9312,0.89,0.13,0,0
"5545",2012,140,0,21.61,0.945,0.84,0.13,0,0
"5546",2012,140,1,21.27,0.9544,0.8,0.11,0,0
"5547",2012,140,2,21.12,0.9538,0.77,0.08,0,0
"5548",2012,140,3,21.07,0.9506,0.72,0.07,0,0
"5549",2012,140,4,20.84,0.9588,0.7,0.07,0,0
"5550",2012,140,5,20.5,0.9738,0.72,0.08,5.3125,0
"5551",2012,140,6,21.79,0.9475,1.01,0.09,13.0196585239355,150.095341476065
"5552",2012,140,7,23.71,0.865,1.21,0.35,29.4704936223719,481.592006377628
"5553",2012,140,8,26.58,0.6838,0.86,0.53,51.1301509239047,907.032349076095
"5554",2012,140,9,28.4,0.5962,0.6,1.1,68.605499957321,1259.60450004268
"5555",2012,140,10,29.48,0.5688,0.47,1.99,78.0270738321607,1457.20042616784
"5556",2012,140,11,30.12,0.5606,0.44,1.76,73.5060677043731,1384.15893229563
"5557",2012,140,12,30.39,0.5594,0.49,1.85,59.8835434841248,1130.45645651588
"5558",2012,140,13,30.51,0.5594,0.48,1.94,58.7397021296127,1106.10029787039
"5559",2012,140,14,30.44,0.5606,0.47,1.84,55.0442632800418,1027.98323671996
"5560",2012,140,15,29.76,0.5894,0.43,1.76,41.6370317960613,764.460468203939
"5561",2012,140,16,28.73,0.6606,0.48,1.48,27.1015880922892,480.773411907711
"5562",2012,140,17,27.47,0.7369,0.37,0.62,14.1776969318438,231.684803068156
"5563",2012,140,18,26,0.8006,0.4,0.48,5.14612349682391,59.3263765031761
"5564",2012,140,19,24.69,0.9031,0.37,0.15,0,0
"5565",2012,140,20,24.09,0.9119,0.94,0.12,0,0
"5566",2012,140,21,23.73,0.9131,1.86,0.1,0,0
"5567",2012,140,22,23.24,0.9175,2.33,0.07,0,0
"5568",2012,140,23,22.62,0.9319,2.49,0.05,0,0
"5569",2012,141,0,22.2,0.9431,2.56,0.06,0,0
"5570",2012,141,1,21.95,0.9544,2.41,0.07,0,0
"5571",2012,141,2,21.83,0.97,2.22,0.06,0,0
"5572",2012,141,3,21.74,0.9806,2.01,0.02,0,0
"5573",2012,141,4,21.35,0.9994,1.63,0.02,0,0
"5574",2012,141,5,21,1,1.38,0.03,5.7375,0
"5575",2012,141,6,22.48,0.9394,2.22,0.06,15.9195716071809,184.680428392819
"5576",2012,141,7,24.18,0.8381,2.72,0.14,33.5917464549212,549.380753545079
"5577",2012,141,8,25.88,0.725,2.77,0.39,53.6570999139178,952.105400086082
"5578",2012,141,9,27.29,0.6612,2.62,0.53,71.5195420869611,1313.25795791304
"5579",2012,141,10,28.7,0.6144,2.42,0.74,83.4264888175076,1558.13601118249
"5580",2012,141,11,29.69,0.5831,2.24,0.85,85.4657411681715,1609.43425883183
"5581",2012,141,12,29.98,0.5738,2.02,0.91,85.4242932038604,1612.66320679614
"5582",2012,141,13,30.23,0.5744,1.84,1.02,82.8554785617815,1560.27952143822
"5583",2012,141,14,30.01,0.5856,1.72,1.07,74.0028054334096,1382.13219456659
"5584",2012,141,15,29.45,0.6175,1.66,1.04,62.1776407542997,1141.7198592457
"5585",2012,141,16,28.62,0.6638,1.67,0.85,44.3609194935898,787.15158050641
"5586",2012,141,17,27.51,0.7375,1.54,0.45,23.5585478527624,385.291452147238
"5587",2012,141,18,25.99,0.815,1.38,0.42,8.90416717011814,103.295832829882
"5588",2012,141,19,24.55,0.8781,1.44,0.22,0,0
"5589",2012,141,20,24.12,0.8938,1.77,0.21,0,0
"5590",2012,141,21,23.8,0.9088,1.78,0.26,0,0
"5591",2012,141,22,23.52,0.9194,1.9,0.16,0,0
"5592",2012,141,23,23.19,0.9312,1.83,0.11,0,0
"5593",2012,142,0,22.69,0.945,1.53,0.09,0,0
"5594",2012,142,1,22.12,0.9662,1.32,0.07,0,0
"5595",2012,142,2,21.66,0.9806,1.34,0.07,0,0
"5596",2012,142,3,21.31,0.9894,1.38,0.07,0,0
"5597",2012,142,4,20.91,0.9981,1.3,0.04,0,0
"5598",2012,142,5,20.53,1,1.2,0.02,6.715,0
"5599",2012,142,6,22.17,0.9462,1.92,0.01,17.8551903953743,208.372309604626
"5600",2012,142,7,24.11,0.8512,2.15,0.01,36.841562389774,602.995937610226
"5601",2012,142,8,26.37,0.6994,2.15,0.03,57.0220734824668,1012.06542651753
"5602",2012,142,9,28.12,0.5894,2.08,0.05,73.6936594559943,1353.32884054401
"5603",2012,142,10,29.51,0.5288,1.77,0.09,82.7781170354577,1546.11938296454
"5604",2012,142,11,30.58,0.485,1.3,0.09,85.6446474689576,1612.86785253104
"5605",2012,142,12,31.33,0.4531,0.91,0.07,87.9399881959865,1660.21251180401
"5606",2012,142,13,31.79,0.4325,0.88,0.05,84.086692790866,1583.52830720913
"5607",2012,142,14,31.93,0.4225,1.04,0.02,74.3009570864878,1387.78404291351
"5608",2012,142,15,31.78,0.4206,1.21,0,65.0528655411642,1194.64713445884
"5609",2012,142,16,31.25,0.4319,1.28,0,46.8848159744727,832.142684025527
"5610",2012,142,17,30.31,0.4769,1.18,0,27.4323423705989,448.992657629401
"5611",2012,142,18,28.62,0.5881,0.94,0,9.20768319280527,107.454816807195
"5612",2012,142,19,25.96,0.6356,0.9,0,0,0
"5613",2012,142,20,24.94,0.6775,0.93,0,0,0
"5614",2012,142,21,24.15,0.7306,0.9,0.01,0,0
"5615",2012,142,22,23.48,0.7638,0.88,0.02,0,0
"5616",2012,142,23,22.93,0.7706,0.91,0.04,0,0
"5617",2012,143,0,22.39,0.7675,0.96,0.04,0,0
"5618",2012,143,1,21.87,0.7562,1.01,0.04,0,0
"5619",2012,143,2,21.4,0.745,0.99,0.04,0,0
"5620",2012,143,3,20.98,0.7406,0.93,0.03,0,0
"5621",2012,143,4,20.58,0.7394,0.84,0.02,0,0
"5622",2012,143,5,20.49,0.7344,0.75,0.01,6.29,0
"5623",2012,143,6,21.98,0.7244,0.7,0,15.2230046517991,178.661995348201
"5624",2012,143,7,23.59,0.6262,0.44,0.03,34.1013917264008,558.561108273599
"5625",2012,143,8,26.97,0.57,0.6,0.07,54.6454469373024,970.114553062698
"5626",2012,143,9,29.12,0.5531,1.06,0.31,71.7441154215698,1317.66588457843
"5627",2012,143,10,30.15,0.5369,1.12,0.38,81.0912521881675,1514.69874781183
"5628",2012,143,11,30.87,0.5181,1.19,0.47,84.7351248550056,1595.79987514499
"5629",2012,143,12,31.18,0.5075,1.31,0.53,84.991283722715,1604.59621627729
"5630",2012,143,13,31.21,0.51,1.45,0.51,82.8193592988785,1559.72064070112
"5631",2012,143,14,31.19,0.5125,1.45,0.49,73.40283049354,1371.08716950646
"5632",2012,143,15,30.99,0.5162,1.37,0.4,55.0063089759466,1010.25619102405
"5633",2012,143,16,30.51,0.5331,1.66,0.28,41.2855054270421,732.936994572958
"5634",2012,143,17,29.44,0.5881,2.27,0.15,25.0900164297506,410.959983570249
"5635",2012,143,18,27.69,0.7,2.36,0.1,9.92732109581375,116.510178904186
"5636",2012,143,19,25.99,0.7944,2.24,0.07,0,0
"5637",2012,143,20,25.05,0.8525,2.04,0.06,0,0
"5638",2012,143,21,24.44,0.8906,1.76,0.06,0,0
"5639",2012,143,22,24.01,0.9131,1.49,0.05,0,0
"5640",2012,143,23,23.8,0.9169,1.31,0.03,0,0
"5641",2012,144,0,23.58,0.9212,1.16,0.02,0,0
"5642",2012,144,1,23.37,0.9262,1.18,0.01,0,0
"5643",2012,144,2,23.11,0.9325,1.2,0.01,0,0
"5644",2012,144,3,22.87,0.9375,1.18,0.01,0,0
"5645",2012,144,4,22.63,0.9462,1.07,0.01,0,0
"5646",2012,144,5,22.37,0.96,0.87,0.01,6.29,0
"5647",2012,144,6,23.63,0.9056,1.41,0.03,14.3609003442381,169.451599655762
"5648",2012,144,7,25.27,0.8112,1.27,0.03,32.7051092287435,536.072390771257
"5649",2012,144,8,26.9,0.7162,0.67,0.03,52.7756492103097,937.13435078969
"5650",2012,144,9,28.32,0.6494,0.88,0.07,62.1436195056924,1141.45638049431
"5651",2012,144,10,29.6,0.6038,1.21,0.1,78.2472656268505,1461.65523437315
"5652",2012,144,11,30.69,0.5681,1.34,0.12,84.8351198754946,1597.73988012451
"5653",2012,144,12,31.58,0.54,1.43,0.13,86.4489518704646,1632.16604812954
"5654",2012,144,13,32.1,0.5219,1.6,0.14,80.223723614518,1510.89127638548
"5655",2012,144,14,32.29,0.5119,1.77,0.15,68.1016620633878,1272.13583793661
"5656",2012,144,15,31.98,0.5181,1.94,0.13,55.2797338484252,1015.38026615157
"5657",2012,144,16,31.28,0.5394,2.17,0.11,39.4480530976941,700.476946902306
"5658",2012,144,17,30.15,0.5794,2.27,0.05,21.6567793458212,354.978220654179
"5659",2012,144,18,28.73,0.6481,1.97,0.03,8.45051823724529,99.7119817627547
"5660",2012,144,19,27.09,0.72,1.85,0.02,0,0
"5661",2012,144,20,26.13,0.7756,2.24,0.01,0,0
"5662",2012,144,21,25.3,0.8281,2.26,0.01,0,0
"5663",2012,144,22,24.71,0.8606,2.19,0.01,0,0
"5664",2012,144,23,24.25,0.8819,2.09,0.01,0,0
"5665",2012,145,0,23.81,0.905,1.72,0.01,0,0
"5666",2012,145,1,23.34,0.9319,1.28,0.01,0,0
"5667",2012,145,2,22.98,0.9531,0.99,0.01,0,0
"5668",2012,145,3,22.73,0.9669,0.81,0.02,0,0
"5669",2012,145,4,22.57,0.9725,0.69,0.02,0,0
"5670",2012,145,5,22.44,0.9756,0.66,0.02,6.885,0
"5671",2012,145,6,24.02,0.9012,1.66,0.02,15.3015589581237,181.473441041876
"5672",2012,145,7,25.97,0.8,2.25,0.07,29.4090706745104,482.37592932549
"5673",2012,145,8,27.69,0.7156,2.68,0.11,46.4624854577888,825.212514542211
"5674",2012,145,9,28.95,0.6681,3.12,0.15,61.6113593139489,1131.78864068605
"5675",2012,145,10,29.45,0.6562,3.45,0.17,68.329404916621,1276.45559508338
"5676",2012,145,11,29.62,0.6606,3.78,0.18,68.4359170952744,1288.92908290473
"5677",2012,145,12,29.73,0.6625,4.01,0.19,63.4422063203424,1197.83029367966
"5678",2012,145,13,30.07,0.6519,4.16,0.18,64.8017723337494,1220.48322766625
"5679",2012,145,14,30.33,0.6369,4.08,0.15,67.4116374844244,1259.31086251558
"5680",2012,145,15,30.39,0.6269,4,0.1,59.544482516451,1093.82051748355
"5681",2012,145,16,30.04,0.6275,3.9,0.07,47.6585942984379,846.456405701562
"5682",2012,145,17,29.3,0.64,3.64,0.05,29.221020646115,479.291479353885
"5683",2012,145,18,28.24,0.6756,2.75,0.03,11.9735525065405,142.00394749346
"5684",2012,145,19,26.48,0.7431,1.57,0.01,0,0
"5685",2012,145,20,25.62,0.785,1.44,0.01,0,0
"5686",2012,145,21,24.86,0.83,1.37,0,0,0
"5687",2012,145,22,24.17,0.8744,1.3,0,0,0
"5688",2012,145,23,23.51,0.9175,1.17,0,0,0
"5689",2012,146,0,22.93,0.9588,0.99,0,0,0
"5690",2012,146,1,22.44,0.9894,0.82,0,0,0
"5691",2012,146,2,22.11,1,0.72,0,0,0
"5692",2012,146,3,21.88,1,0.7,0,0,0
"5693",2012,146,4,21.74,1,0.7,0,0,0
"5694",2012,146,5,21.6,1,0.72,0,8.075,0
"5695",2012,146,6,23.46,0.9212,1.37,0,18.7276384071069,223.182361592893
"5696",2012,146,7,25.66,0.7994,1.7,0,38.7217612410051,635.540738758995
"5697",2012,146,8,27.86,0.6712,1.67,0,58.5931747713317,1040.88182522867
"5698",2012,146,9,29.59,0.5888,1.77,0.01,74.2431307428432,1363.95686925716
"5699",2012,146,10,30.98,0.5438,1.81,0.03,84.5213997050921,1579.01360029491
"5700",2012,146,11,32.12,0.515,1.76,0.05,84.9584527967498,1600.16654720325
"5701",2012,146,12,32.87,0.4994,1.74,0.06,89.3987149730122,1687.95128502699
"5702",2012,146,13,33.2,0.4906,1.78,0.08,80.4094793973173,1514.48802060268
"5703",2012,146,14,33.16,0.4894,1.85,0.1,76.1603844361197,1422.81461556388
"5704",2012,146,15,32.75,0.4988,2.03,0.1,65.7042931290386,1207.08570687096
"5705",2012,146,16,32.01,0.5181,2.37,0.08,47.4158528735149,842.321647126485
"5706",2012,146,17,30.88,0.5544,2.53,0.04,27.4383888982905,450.34661110171
"5707",2012,146,18,29.48,0.6169,2.18,0.03,10.0350135526486,119.589986447351
"5708",2012,146,19,28.26,0.6512,2.15,0.02,0,0
"5709",2012,146,20,27.55,0.6831,2.37,0.02,0,0
"5710",2012,146,21,26.76,0.7225,2.16,0.01,0,0
"5711",2012,146,22,25.89,0.7712,1.69,0.01,0,0
"5712",2012,146,23,25.06,0.8206,1.28,0.01,0,0
"5713",2012,147,0,24.38,0.8625,1.03,0,0,0
"5714",2012,147,1,23.75,0.9019,0.86,0,0,0
"5715",2012,147,2,23.21,0.935,0.81,0,0,0
"5716",2012,147,3,22.73,0.9631,0.85,0,0,0
"5717",2012,147,4,22.29,0.9881,0.93,0,0,0
"5718",2012,147,5,21.94,1,0.99,0,7.7775,0
"5719",2012,147,6,23.76,0.9088,2.15,0,17.1185939726284,204.943906027372
"5720",2012,147,7,26.07,0.7719,2.32,0,33.1618061701293,544.625693829871
"5721",2012,147,8,28.05,0.665,2.24,0,54.3656003420248,965.974399657975
"5722",2012,147,9,29.72,0.5844,2.19,0,71.9927619183815,1322.72973808162
"5723",2012,147,10,31.19,0.5256,2.13,0,82.0151283451583,1532.26237165484
"5724",2012,147,11,32.42,0.4838,2.04,0,86.4816374494509,1628.90336255055
"5725",2012,147,12,33.33,0.455,1.92,0,90.084914925436,1700.95008507456
"5726",2012,147,13,33.83,0.4362,1.81,0,82.1877669413319,1548.02723305867
"5727",2012,147,14,33.76,0.4262,1.77,0,71.2987267450472,1332.05127325495
"5728",2012,147,15,33.26,0.4312,1.82,0,60.3285173158878,1108.42148268411
"5729",2012,147,16,32.5,0.4494,1.94,0,43.7497250336521,777.350274966348
"5730",2012,147,17,31.37,0.485,2.04,0,24.6926784744552,405.534821525545
"5731",2012,147,18,29.9,0.56,1.64,0,9.03599658880558,108.179003411194
"5732",2012,147,19,28.39,0.6044,1.52,0,0,0
"5733",2012,147,20,27.51,0.6475,1.69,0,0,0
"5734",2012,147,21,26.52,0.7094,1.44,0,0,0
"5735",2012,147,22,25.64,0.7631,1.18,0,0,0
"5736",2012,147,23,24.87,0.8044,0.95,0,0,0
"5737",2012,148,0,24.19,0.8388,0.77,0,0,0
"5738",2012,148,1,23.9,0.8494,0.74,0,0,0
"5739",2012,148,2,23.62,0.8581,0.72,0,0,0
"5740",2012,148,3,23.05,0.8856,0.77,0,0,0
"5741",2012,148,4,22.42,0.92,0.81,0,0,0
"5742",2012,148,5,22.09,0.9425,0.85,0,7.8625,0
"5743",2012,148,6,24.17,0.8588,1.62,0,16.348565501966,196.576434498034
"5744",2012,148,7,26.94,0.7006,2.18,0.02,34.9422926858967,574.210207314103
"5745",2012,148,8,29.35,0.555,2.07,0.02,53.6629469648935,953.672053035107
"5746",2012,148,9,30.87,0.4962,2.29,0.09,68.42250517196,1257.23749482804
"5747",2012,148,10,32.01,0.4675,2.79,0.18,83.3612258817269,1557.47877411827
"5748",2012,148,11,32.83,0.4488,3.28,0.27,74.7186677235322,1407.38383227647
"5749",2012,148,12,33.2,0.4394,3.72,0.37,57.8585330096284,1092.48896699037
"5750",2012,148,13,33.08,0.4438,4.1,0.41,54.2183318539839,1021.24416814602
"5751",2012,148,14,32.67,0.4562,4.32,0.41,58.8632858471726,1099.77171415283
"5752",2012,148,15,31.83,0.4825,4.3,0.31,50.7377707305538,932.287229269446
"5753",2012,148,16,31.1,0.5088,4.24,0.23,38.2627543543457,679.987245645654
"5754",2012,148,17,30.14,0.5425,3.97,0.17,18.498717428353,303.991282571647
"5755",2012,148,18,28.65,0.61,3,0.13,7.39111793651754,88.8713820634824
"5756",2012,148,19,26.87,0.6919,2.1,0.1,0,0
"5757",2012,148,20,25.88,0.7581,1.93,0.1,0,0
"5758",2012,148,21,25.16,0.8125,1.81,0.1,0,0
"5759",2012,148,22,24.69,0.8438,1.84,0.09,0,0
"5760",2012,148,23,24.39,0.8556,1.92,0.09,0,0
"5761",2012,149,0,24.16,0.8625,1.96,0.08,0,0
"5762",2012,149,1,23.95,0.8669,1.95,0.08,0,0
"5763",2012,149,2,23.77,0.8694,1.9,0.08,0,0
"5764",2012,149,3,23.61,0.8725,1.83,0.09,0,0
"5765",2012,149,4,23.44,0.8781,1.7,0.09,0,0
"5766",2012,149,5,23.29,0.8825,1.54,0.08,7.5225,0
"5767",2012,149,6,25.06,0.8281,2,0.08,15.181401881018,183.293598118982
"5768",2012,149,7,27.32,0.715,2.97,0.13,33.3007510127647,547.546748987235
"5769",2012,149,8,29.34,0.6019,3.56,0.19,50.8761449747461,904.311355025254
"5770",2012,149,9,30.64,0.5462,3.74,0.22,58.9110716053518,1082.55392839465
"5771",2012,149,10,31.65,0.5088,3.87,0.28,67.676541179404,1264.4859588206
"5772",2012,149,11,32.4,0.4831,3.9,0.36,71.6315700464177,1349.27092995358
"5773",2012,149,12,32.89,0.4656,3.82,0.42,79.7138869973491,1505.19611300265
"5774",2012,149,13,32.97,0.4588,3.62,0.48,71.6251424237055,1349.14985757629
"5775",2012,149,14,32.86,0.4562,3.4,0.44,73.7694810169627,1378.32801898304
"5776",2012,149,15,32.45,0.4594,3.19,0.37,61.1132726587353,1123.02172734126
"5777",2012,149,16,31.73,0.4794,2.83,0.29,46.1178955092548,819.734604490745
"5778",2012,149,17,30.64,0.5319,2.14,0.18,26.7536581634709,439.896341836529
"5779",2012,149,18,29.14,0.6388,1.32,0.22,10.1328543175874,122.339645682413
"5780",2012,149,19,27.09,0.7144,0.93,0.15,0,0
"5781",2012,149,20,26.22,0.7694,0.93,0.16,0,0
"5782",2012,149,21,25.62,0.8275,0.87,0.15,0,0
"5783",2012,149,22,25.14,0.8631,0.86,0.14,0,0
"5784",2012,149,23,24.69,0.8825,0.89,0.13,0,0
"5785",2012,150,0,24.26,0.8994,0.94,0.12,0,0
"5786",2012,150,1,23.87,0.9131,0.96,0.12,0,0
"5787",2012,150,2,23.52,0.925,0.94,0.11,0,0
"5788",2012,150,3,23.23,0.9338,0.91,0.11,0,0
"5789",2012,150,4,23.04,0.9394,0.88,0.09,0,0
"5790",2012,150,5,22.93,0.9412,0.84,0.1,8.075,0
"5791",2012,150,6,24.76,0.8962,1.17,0.13,16.3255670940849,197.874432905915
"5792",2012,150,7,26.83,0.7856,1.96,0.09,34.6840160837605,570.600983916239
"5793",2012,150,8,28.87,0.67,2.42,0.13,52.3502415480087,930.674758451991
"5794",2012,150,9,30.33,0.5988,2.54,0.15,66.6930051177592,1225.64699488224
"5795",2012,150,10,31.55,0.5462,2.61,0.26,80.3798116983906,1501.89518830161
"5796",2012,150,11,32.52,0.505,2.69,0.28,84.3927446763825,1589.68225532362
"5797",2012,150,12,33.21,0.4712,2.8,0.27,90.4662089966427,1708.26129100336
"5798",2012,150,13,33.48,0.4525,2.95,0.26,81.7403400582215,1539.71965994178
"5799",2012,150,14,33.41,0.4438,3.09,0.2,77.2924324147833,1444.20756758522
"5800",2012,150,15,33.02,0.4425,3.15,0.13,64.8703963551685,1192.15210364483
"5801",2012,150,16,32.27,0.4544,3.12,0.1,47.4501865133594,843.562313486641
"5802",2012,150,17,31.05,0.495,2.83,0.07,27.9819789918838,460.343021008116
"5803",2012,150,18,29.13,0.5888,2.08,0.05,10.2844594293094,124.653040570691
"5804",2012,150,19,27.1,0.6556,1.8,0.04,0,0
"5805",2012,150,20,26.13,0.7088,1.86,0.03,0,0
"5806",2012,150,21,25.27,0.7619,1.58,0.02,0,0
"5807",2012,150,22,24.62,0.8019,1.36,0.01,0,0
"5808",2012,150,23,24.13,0.8288,1.29,0.01,0,0
"5809",2012,151,0,23.71,0.8512,1.27,0.01,0,0
"5810",2012,151,1,23.28,0.8725,1.25,0,0,0
"5811",2012,151,2,22.84,0.8925,1.22,0,0,0
"5812",2012,151,3,22.44,0.91,1.21,0,0,0
"5813",2012,151,4,22.03,0.93,1.18,0,0,0
"5814",2012,151,5,21.8,0.9456,1.13,0,8.16,0
"5815",2012,151,6,24.23,0.8444,1.74,0.01,16.0056619303929,194.709338069607
"5816",2012,151,7,26.98,0.6975,2.52,0.01,33.3186053303772,548.421394669623
"5817",2012,151,8,29.21,0.5812,2.7,0.01,52.1157615463308,926.659238453669
"5818",2012,151,9,30.97,0.505,2.64,0.02,65.9625985363246,1212.30990146368
"5819",2012,151,10,32.38,0.4544,2.56,0.03,78.5743291605206,1468.21317083948
"5820",2012,151,11,33.44,0.4212,2.59,0.04,87.7867088638755,1653.65079113612
"5821",2012,151,12,34.18,0.4,2.79,0.04,91.0994213554289,1720.25057864457
"5822",2012,151,13,34.5,0.3888,3.01,0.04,83.9024549732055,1580.48254502679
"5823",2012,151,14,34.44,0.3881,3.22,0.03,78.509561201328,1467.00293879867
"5824",2012,151,15,33.83,0.4,3.3,0.03,66.7630888932671,1227.02191110673
"5825",2012,151,16,33.05,0.4175,3.35,0.02,48.7892235752884,867.510776424712
"5826",2012,151,17,32.04,0.4444,3.26,0.01,29.1610821053418,479.988917894658
"5827",2012,151,18,30.26,0.5119,2.52,0.02,11.4280038793043,139.021996120696
"5828",2012,151,19,28.19,0.5706,2.1,0.02,0,0
"5829",2012,151,20,27.2,0.6181,2.28,0.02,0,0
"5830",2012,151,21,26.35,0.6756,2.07,0.02,0,0
"5831",2012,151,22,25.64,0.7294,1.73,0.02,0,0
"5832",2012,151,23,24.9,0.7819,1.36,0.02,0,0
"5833",2012,152,0,24.3,0.825,1.15,0.02,0,0
"5834",2012,152,1,23.84,0.8569,1.02,0.02,0,0
"5835",2012,152,2,23.55,0.875,0.94,0.01,0,0
"5836",2012,152,3,23.32,0.8856,0.89,0.01,0,0
"5837",2012,152,4,23.1,0.8981,0.83,0.01,0,0
"5838",2012,152,5,22.99,0.9119,0.76,0.01,6.885,0
